date,employee_name,shift_start,shift_end,holiday_date,ridership,day_of_week,month,is_weekend,station_mean_ridership,station_id_STN02,station_id_STN03,station_id_STN04,station_id_STN05,weather_Cloudy,weather_Rain,weather_Storm,shift_type_morning,shift_type_night
2024-09-04,Rebecca Adams,14:00,22:00,,12100.0,2,9,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-10-04,Samuel Torres,06:00,14:00,,8900.0,4,10,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-10-04,Julia White,14:00,22:00,,6800.0,4,10,0,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-10-04,Christian Ong,22:00,06:00,,7600.0,4,10,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-10-04,Laura Green,06:00,14:00,,7200.0,4,10,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-10-04,Jerome Santos,14:00,22:00,,11500.0,4,10,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-11-04,Daniel Cruz,22:00,06:00,,7700.0,0,11,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-11-04,Emily Johnson,06:00,14:00,,8900.0,0,11,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-11-04,Patrick Reyes,14:00,22:00,,7200.0,0,11,0,7226.7441860465115,False,False,True,False,True,False,False,False,False
2024-11-04,Michael Smith,14:00,22:00,,11600.0,0,11,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-11-04,Rowena Lim,06:00,14:00,,6600.0,0,11,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-12-04,George Brown,14:00,22:00,,9000.0,2,12,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-12-04,Janice Uy,22:00,06:00,,7800.0,2,12,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-12-04,Anthony Cruz,06:00,14:00,,7200.0,2,12,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-12-04,Michelle Parker,14:00,22:00,,12100.0,2,12,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-12-04,Victor Santos,06:00,14:00,,6500.0,2,12,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-01-05,Juan Dela Cruz,06:00,14:00,01/05/2024,9200.0,4,1,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-01-05,Emily Brown,14:00,22:00,01/05/2024,7600.0,4,1,0,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-01-05,Mark Reyes,22:00,06:00,01/05/2024,6900.0,4,1,0,6731.395348837209,True,False,False,False,False,True,False,False,True
2024-01-05,John Smith,06:00,14:00,01/05/2024,11800.0,4,1,0,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-01-05,Ana Santos,14:00,22:00,01/05/2024,7200.0,4,1,0,7226.7441860465115,False,False,True,False,False,False,False,False,False
2024-02-05,Maria Lopez,06:00,14:00,,9000.0,0,2,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-02-05,Robert Johnson,14:00,22:00,,6800.0,0,2,0,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-02-05,Paolo Chua,22:00,06:00,,7700.0,0,2,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-02-05,Jessica Miller,06:00,14:00,,7100.0,0,2,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-02-05,Carlos Lim,14:00,22:00,,11500.0,0,2,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-03-05,Lea Ramos,06:00,14:00,,6500.0,1,3,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-03-05,Daniel Carter,14:00,22:00,,9200.0,1,3,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-03-05,Jose Tan,22:00,06:00,,7800.0,1,3,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-03-05,Michael Davis,06:00,14:00,,11000.0,1,3,0,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-03-05,Grace Villanueva,14:00,22:00,,7200.0,1,3,0,7226.7441860465115,False,False,True,False,True,False,False,False,False
2024-04-05,Kevin Wilson,06:00,14:00,,8900.0,4,4,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-04-05,Patricia Gomez,14:00,22:00,,6700.0,4,4,0,6731.395348837209,True,False,False,False,False,True,False,False,False
2024-04-05,Andrew Lee,22:00,06:00,,7600.0,4,4,0,7645.3488372093025,False,True,False,False,True,False,False,False,True
2024-04-05,Michelle Young,06:00,14:00,,7200.0,4,4,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-04-05,Francis Cruz,14:00,22:00,,11600.0,4,4,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-05-05,Steven Clark,06:00,14:00,,6600.0,6,5,1,6731.395348837209,True,False,False,False,False,True,False,True,False
2024-05-05,Angela Torres,14:00,22:00,,9300.0,6,5,1,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-05-05,Jason Wright,22:00,06:00,,7400.0,6,5,1,7645.3488372093025,False,True,False,False,True,False,False,False,True
2024-05-05,Rowena Santos,06:00,14:00,,7100.0,6,5,1,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-05-05,David Harris,14:00,22:00,,11800.0,6,5,1,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-06-05,Kimberly Evans,06:00,14:00,,8700.0,2,6,0,8968.60465116279,False,False,False,False,True,False,False,True,False
2024-06-05,Joshua King,14:00,22:00,,7000.0,2,6,0,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-06-05,Allan Mendoza,22:00,06:00,,7600.0,2,6,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-06-05,Sarah Walker,06:00,14:00,,7200.0,2,6,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-06-05,Henry Brooks,14:00,22:00,,12100.0,2,6,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-07-05,Christine Flores,06:00,14:00,,6900.0,4,7,0,6731.395348837209,True,False,False,False,False,False,False,True,False
2024-07-05,Thomas Baker,14:00,22:00,,9100.0,4,7,0,8968.60465116279,False,False,False,False,True,False,False,False,False
2024-07-05,Erika Ramos,22:00,06:00,,7800.0,4,7,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-07-05,George Parker,06:00,14:00,,7300.0,4,7,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-07-05,Marvin Cruz,14:00,22:00,,11900.0,4,7,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-08-05,Olivia Carter,06:00,14:00,,8800.0,0,8,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-08-05,Patrick Hill,14:00,22:00,,6700.0,0,8,0,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-08-05,Janine Uy,22:00,06:00,,7600.0,0,8,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-08-05,Edward Scott,06:00,14:00,,7200.0,0,8,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-08-05,Sharon Lim,14:00,22:00,,11300.0,0,8,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-09-05,Victor Reyes,06:00,14:00,,6500.0,3,9,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-09-05,Isabella Moore,14:00,22:00,,9000.0,3,9,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-09-05,Noel Garcia,22:00,06:00,,7700.0,3,9,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-09-05,Anthony Perez,06:00,14:00,,7100.0,3,9,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-09-05,Rebecca Adams,14:00,22:00,,12100.0,3,9,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-10-05,Samuel Torres,06:00,14:00,,8900.0,5,10,1,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-10-05,Julia White,14:00,22:00,,6800.0,5,10,1,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-10-05,Christian Ong,22:00,06:00,,7600.0,5,10,1,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-10-05,Laura Green,06:00,14:00,,7200.0,5,10,1,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-10-05,Jerome Santos,14:00,22:00,,11500.0,5,10,1,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-11-05,Daniel Cruz,22:00,06:00,,7700.0,1,11,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-11-05,Emily Johnson,06:00,14:00,,8900.0,1,11,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-11-05,Patrick Reyes,14:00,22:00,,7200.0,1,11,0,7226.7441860465115,False,False,True,False,True,False,False,False,False
2024-11-05,Michael Smith,14:00,22:00,,11600.0,1,11,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-11-05,Rowena Lim,06:00,14:00,,6600.0,1,11,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-12-05,George Brown,14:00,22:00,,9000.0,3,12,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-12-05,Janice Uy,22:00,06:00,,7800.0,3,12,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-12-05,Anthony Cruz,06:00,14:00,,7200.0,3,12,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-12-05,Michelle Parker,14:00,22:00,,12100.0,3,12,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-12-05,Victor Santos,06:00,14:00,,6500.0,3,12,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-01-06,Juan Dela Cruz,06:00,14:00,,9200.0,5,1,1,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-01-06,Emily Brown,14:00,22:00,,7600.0,5,1,1,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-01-06,Mark Reyes,22:00,06:00,,6900.0,5,1,1,6731.395348837209,True,False,False,False,False,True,False,False,True
2024-01-06,John Smith,06:00,14:00,,11800.0,5,1,1,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-01-06,Ana Santos,14:00,22:00,,7200.0,5,1,1,7226.7441860465115,False,False,True,False,False,False,False,False,False
2024-02-06,Maria Lopez,06:00,14:00,,9000.0,1,2,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-02-06,Robert Johnson,14:00,22:00,,6800.0,1,2,0,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-02-06,Paolo Chua,22:00,06:00,,7700.0,1,2,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-02-06,Jessica Miller,06:00,14:00,,7100.0,1,2,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-02-06,Carlos Lim,14:00,22:00,,11500.0,1,2,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-03-06,Lea Ramos,06:00,14:00,,6500.0,2,3,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-03-06,Daniel Carter,14:00,22:00,,9200.0,2,3,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-03-06,Jose Tan,22:00,06:00,,7800.0,2,3,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-03-06,Michael Davis,06:00,14:00,,11000.0,2,3,0,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-03-06,Grace Villanueva,14:00,22:00,,7200.0,2,3,0,7226.7441860465115,False,False,True,False,True,False,False,False,False
2024-04-06,Kevin Wilson,06:00,14:00,,8900.0,5,4,1,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-04-06,Patricia Gomez,14:00,22:00,,6700.0,5,4,1,6731.395348837209,True,False,False,False,False,True,False,False,False
2024-04-06,Andrew Lee,22:00,06:00,,7600.0,5,4,1,7645.3488372093025,False,True,False,False,True,False,False,False,True
2024-04-06,Michelle Young,06:00,14:00,,7200.0,5,4,1,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-04-06,Francis Cruz,14:00,22:00,,11600.0,5,4,1,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-05-06,Steven Clark,06:00,14:00,,6600.0,0,5,0,6731.395348837209,True,False,False,False,False,True,False,True,False
2024-05-06,Angela Torres,14:00,22:00,,9300.0,0,5,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-05-06,Jason Wright,22:00,06:00,,7400.0,0,5,0,7645.3488372093025,False,True,False,False,True,False,False,False,True
2024-05-06,Rowena Santos,06:00,14:00,,7100.0,0,5,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-05-06,David Harris,14:00,22:00,,11800.0,0,5,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-06-06,Kimberly Evans,06:00,14:00,,8700.0,3,6,0,8968.60465116279,False,False,False,False,True,False,False,True,False
2024-06-06,Joshua King,14:00,22:00,,7000.0,3,6,0,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-06-06,Allan Mendoza,22:00,06:00,,7600.0,3,6,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-06-06,Sarah Walker,06:00,14:00,,7200.0,3,6,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-06-06,Henry Brooks,14:00,22:00,,12100.0,3,6,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-07-06,Christine Flores,06:00,14:00,,6900.0,5,7,1,6731.395348837209,True,False,False,False,False,False,False,True,False
2024-07-06,Thomas Baker,14:00,22:00,,9100.0,5,7,1,8968.60465116279,False,False,False,False,True,False,False,False,False
2024-07-06,Erika Ramos,22:00,06:00,,7800.0,5,7,1,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-07-06,George Parker,06:00,14:00,,7300.0,5,7,1,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-07-06,Marvin Cruz,14:00,22:00,,11900.0,5,7,1,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-08-06,Olivia Carter,06:00,14:00,,8800.0,1,8,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-08-06,Patrick Hill,14:00,22:00,,6700.0,1,8,0,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-08-06,Janine Uy,22:00,06:00,,7600.0,1,8,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-08-06,Edward Scott,06:00,14:00,,7200.0,1,8,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-08-06,Sharon Lim,14:00,22:00,,11300.0,1,8,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-09-06,Victor Reyes,06:00,14:00,,6500.0,4,9,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-09-06,Isabella Moore,14:00,22:00,,9000.0,4,9,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-09-06,Noel Garcia,22:00,06:00,,7700.0,4,9,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-09-06,Anthony Perez,06:00,14:00,,7100.0,4,9,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-09-06,Rebecca Adams,14:00,22:00,,12100.0,4,9,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-10-06,Samuel Torres,06:00,14:00,,8900.0,6,10,1,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-10-06,Julia White,14:00,22:00,,6800.0,6,10,1,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-10-06,Christian Ong,22:00,06:00,,7600.0,6,10,1,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-10-06,Laura Green,06:00,14:00,,7200.0,6,10,1,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-10-06,Jerome Santos,14:00,22:00,,11500.0,6,10,1,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-11-06,Daniel Cruz,22:00,06:00,,7700.0,2,11,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-11-06,Emily Johnson,06:00,14:00,,8900.0,2,11,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-11-06,Patrick Reyes,14:00,22:00,,7200.0,2,11,0,7226.7441860465115,False,False,True,False,True,False,False,False,False
2024-11-06,Michael Smith,14:00,22:00,,11600.0,2,11,0,11616.279069767443,False,False,False,True,False,True,False,False,False
2024-11-06,Rowena Lim,06:00,14:00,,6600.0,2,11,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-12-06,George Brown,14:00,22:00,12/06/2024,9000.0,4,12,0,8968.60465116279,False,False,False,False,False,False,False,False,False
2024-12-06,Janice Uy,22:00,06:00,12/06/2024,7800.0,4,12,0,7645.3488372093025,False,True,False,False,False,True,False,False,True
2024-12-06,Anthony Cruz,06:00,14:00,12/06/2024,7200.0,4,12,0,7226.7441860465115,False,False,True,False,False,False,False,True,False
2024-12-06,Michelle Parker,14:00,22:00,12/06/2024,12100.0,4,12,0,11616.279069767443,False,False,False,True,False,False,True,False,False
2024-12-06,Victor Santos,06:00,14:00,12/06/2024,6500.0,4,12,0,6731.395348837209,True,False,False,False,True,False,False,True,False
2024-01-07,Robert Johnson,06:00,14:00,,8700.0,6,1,1,8968.60465116279,False,False,False,False,True,False,False,True,False
2024-01-07,Maria Lopez,14:00,22:00,,7600.0,6,1,1,7645.3488372093025,False,True,False,False,False,True,False,False,False
2024-01-07,Angela Torres,22:00,06:00,,7200.0,6,1,1,7226.7441860465115,False,False,True,False,False,False,False,False,True
2024-01-07,Steven Clark,06:00,14:00,,11500.0,6,1,1,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-01-07,Francis Cruz,14:00,22:00,,6700.0,6,1,1,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-02-07,Henry Brooks,06:00,14:00,,9000.0,2,2,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-02-07,Sarah Walker,14:00,22:00,,7500.0,2,2,0,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-02-07,Allan Mendoza,22:00,06:00,,7800.0,2,2,0,7226.7441860465115,False,False,True,False,False,True,False,False,True
2024-02-07,Joshua King,06:00,14:00,,10800.0,2,2,0,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-02-07,Kimberly Evans,14:00,22:00,,6900.0,2,2,0,6731.395348837209,True,False,False,False,False,True,False,False,False
2024-03-07,David Harris,06:00,14:00,,8800.0,3,3,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-03-07,Rowena Santos,14:00,22:00,,7700.0,3,3,0,7645.3488372093025,False,True,False,False,False,True,False,False,False
2024-03-07,Jason Wright,22:00,06:00,,7100.0,3,3,0,7226.7441860465115,False,False,True,False,True,False,False,False,True
2024-03-07,Angela Torres,06:00,14:00,,11500.0,3,3,0,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-03-07,Steven Clark,14:00,22:00,,6900.0,3,3,0,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-04-07,Michelle Young,06:00,14:00,,9000.0,6,4,1,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-04-07,Andrew Lee,14:00,22:00,,7500.0,6,4,1,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-04-07,Grace Villanueva,22:00,06:00,,7800.0,6,4,1,7226.7441860465115,False,False,True,False,False,True,False,False,True
2024-04-07,Michael Davis,06:00,14:00,,12100.0,6,4,1,11616.279069767443,False,False,False,True,False,False,True,True,False
2024-04-07,Daniel Carter,14:00,22:00,,7000.0,6,4,1,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-05-07,Patricia Gomez,06:00,14:00,,8800.0,1,5,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-05-07,Kevin Wilson,14:00,22:00,,7700.0,1,5,0,7645.3488372093025,False,True,False,False,False,True,False,False,False
2024-05-07,Emily Brown,22:00,06:00,,7100.0,1,5,0,7226.7441860465115,False,False,True,False,True,False,False,False,True
2024-05-07,Juan Dela Cruz,06:00,14:00,,11500.0,1,5,0,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-05-07,Ana Santos,14:00,22:00,,6900.0,1,5,0,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-06-07,Mark Reyes,06:00,14:00,,9000.0,4,6,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-06-07,John Smith,14:00,22:00,,7500.0,4,6,0,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-06-07,Paolo Chua,22:00,06:00,,7800.0,4,6,0,7226.7441860465115,False,False,True,False,False,True,False,False,True
2024-06-07,Jessica Miller,06:00,14:00,,10800.0,4,6,0,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-06-07,Carlos Lim,14:00,22:00,,6800.0,4,6,0,6731.395348837209,True,False,False,False,False,True,False,False,False
2024-07-07,Robert Johnson,06:00,14:00,,8700.0,6,7,1,8968.60465116279,False,False,False,False,True,False,False,True,False
2024-07-07,Maria Lopez,14:00,22:00,,7600.0,6,7,1,7645.3488372093025,False,True,False,False,False,True,False,False,False
2024-07-07,Angela Torres,22:00,06:00,,7200.0,6,7,1,7226.7441860465115,False,False,True,False,False,False,False,False,True
2024-07-07,Steven Clark,06:00,14:00,,11500.0,6,7,1,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-07-07,Francis Cruz,14:00,22:00,,6700.0,6,7,1,6731.395348837209,True,False,False,False,True,False,False,False,False
2024-08-07,Henry Brooks,06:00,14:00,,9000.0,2,8,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-08-07,Sarah Walker,14:00,22:00,,7500.0,2,8,0,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-08-07,Allan Mendoza,22:00,06:00,,7800.0,2,8,0,7226.7441860465115,False,False,True,False,False,True,False,False,True
2024-08-07,Joshua King,06:00,14:00,,10800.0,2,8,0,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-08-07,Kimberly Evans,14:00,22:00,,6900.0,2,8,0,6731.395348837209,True,False,False,False,False,True,False,False,False
2024-09-07,David Harris,06:00,14:00,,8800.0,5,9,1,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-09-07,Rowena Santos,14:00,22:00,,7700.0,5,9,1,7645.3488372093025,False,True,False,False,False,True,False,False,False
2024-09-07,Jason Wright,22:00,06:00,,7100.0,5,9,1,7226.7441860465115,False,False,True,False,True,False,False,False,True
2024-09-07,Angela Torres,06:00,14:00,,11500.0,5,9,1,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-09-07,Steven Clark,14:00,22:00,,6900.0,5,9,1,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-10-07,Michelle Young,06:00,14:00,,9000.0,0,10,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-10-07,Andrew Lee,14:00,22:00,,7500.0,0,10,0,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-10-07,Grace Villanueva,22:00,06:00,,7800.0,0,10,0,7226.7441860465115,False,False,True,False,False,True,False,False,True
2024-10-07,Michael Davis,06:00,14:00,,12100.0,0,10,0,11616.279069767443,False,False,False,True,False,False,True,True,False
2024-10-07,Daniel Carter,14:00,22:00,,7000.0,0,10,0,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-11-07,Patricia Gomez,06:00,14:00,,8800.0,3,11,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-11-07,Kevin Wilson,14:00,22:00,,7700.0,3,11,0,7645.3488372093025,False,True,False,False,False,True,False,False,False
2024-11-07,Emily Brown,22:00,06:00,,7100.0,3,11,0,7226.7441860465115,False,False,True,False,True,False,False,False,True
2024-11-07,Juan Dela Cruz,06:00,14:00,,11500.0,3,11,0,11616.279069767443,False,False,False,True,False,True,False,True,False
2024-11-07,Ana Santos,14:00,22:00,,6900.0,3,11,0,6731.395348837209,True,False,False,False,False,False,False,False,False
2024-12-07,Mark Reyes,06:00,14:00,,9000.0,5,12,1,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-12-07,John Smith,14:00,22:00,,7500.0,5,12,1,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-12-07,Paolo Chua,22:00,06:00,,7800.0,5,12,1,7226.7441860465115,False,False,True,False,False,True,False,False,True
2024-12-07,Jessica Miller,06:00,14:00,,10800.0,5,12,1,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-12-07,Carlos Lim,14:00,22:00,,6800.0,5,12,1,6731.395348837209,True,False,False,False,False,True,False,False,False
2024-01-08,Henry Brooks,06:00,14:00,,9000.0,0,1,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-01-08,Unknown,14:00,22:00,,7500.0,0,1,0,7645.3488372093025,False,True,False,False,True,False,False,False,False
2024-01-08,Unknown,22:00,06:00,,7800.0,0,1,0,7226.7441860465115,False,False,True,False,False,True,False,False,True
2024-01-08,Unknown,06:00,14:00,,10800.0,0,1,0,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-01-08,Unknown,14:00,22:00,,6900.0,0,1,0,6731.395348837209,True,False,False,False,False,True,False,False,False
2024-02-08,Unknown,06:00,14:00,,8800.0,3,2,0,8968.60465116279,False,False,False,False,False,False,False,True,False
2024-02-08,Rowena Santos,14:00,22:00,,7700.0,3,2,0,7645.3488372093025,False,True,False,False,False,True,False,False,False
2024-02-08,Jason Wright,22:00,06:00,,7100.0,3,2,0,7226.7441860465115,False,False,True,False,False,False,False,False,True
2024-02-08,Angela Torres,06:00,14:00,,11500.0,3,2,0,11616.279069767443,False,False,False,True,False,False,False,True,False
2024-02-08,Steven Clark,14:00,22:00,,6900.0,3,2,0,6731.395348837209,True,False,False,False,False,False,False,False,False
